Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1696271502.312307,445,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271503.2882662,446,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271504.2840428,447,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271505.2838356,448,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271506.2854047,449,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271507.2872972,450,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271508.284704,451,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271509.2859921,452,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271510.2842855,453,0,0,,42.33445333333334,71.10040666666667,0.0,673040.4973744963,4689047.821195542,42,T
1696271511.2855225,454,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271512.2859116,455,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271513.284398,456,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271514.2849474,457,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271515.2852137,458,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271516.2839496,459,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271517.2829456,460,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271518.2835171,461,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271519.3094068,462,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271520.282729,463,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271521.2832325,464,0,0,,42.33445333333334,71.100405,0.0,673040.3600615413,4689047.817803995,42,T
1696271522.307596,465,0,0,,42.33445333333334,71.10040333333333,0.0,673040.2227485884,4689047.814412451,42,T
1696271523.28844,466,0,0,,42.33445333333334,71.10040333333333,0.0,673040.2227485884,4689047.814412451,42,T
