Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,quality,latitude,longitude,altitude,utm_easting,utm_northing,zone_number,zone_letter
1697468211.4855638,238,164113,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.828999996185303,328069.34375,4689334.0,19,T
1697468211.54767,239,164114,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.809999942779541,328069.375,4689334.0,19,T
1697468211.6100118,240,164115,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.7820000648498535,328069.375,4689334.0,19,T
1697468211.6777716,241,164116,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.7779998779296875,328069.375,4689334.0,19,T
1697468211.7454598,242,164117,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.741000175476074,328069.40625,4689334.0,19,T
1697468211.8074489,243,164118,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.763999938964844,328069.40625,4689334.0,19,T
1697468211.8695836,244,164119,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.749000072479248,328069.40625,4689334.0,19,T
1697468211.9317925,245,164120,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.736000061035156,328069.4375,4689334.0,19,T
1697468211.9938707,246,164121,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.715000152587891,328069.4375,4689334.0,19,T
1697468212.0615985,247,164122,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.698999881744385,328069.46875,4689334.0,19,T
1697468212.129028,248,164123,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.678999900817871,328069.46875,4689334.0,19,T
1697468212.1970327,249,164124,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.664000034332275,328069.46875,4689334.0,19,T
1697468212.2638302,250,164125,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.644999980926514,328069.5,4689334.0,19,T
1697468212.331204,251,164126,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.638000011444092,328069.5,4689334.0,19,T
1697468212.3987434,252,164127,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.627999782562256,328069.5,4689334.0,19,T
1697468212.4662068,253,164128,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.616000175476074,328069.5,4689334.0,19,T
1697468212.528941,254,164129,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.59499979019165,328069.53125,4689334.0,19,T
1697468212.5912333,255,164130,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.5879998207092285,328069.53125,4689334.0,19,T
1697468212.6533377,256,164131,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.585999965667725,328069.53125,4689334.0,19,T
1697468212.7153034,257,164132,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.586999893188477,328069.53125,4689334.0,19,T
1697468212.7774434,258,164133,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.580999851226807,328069.53125,4689334.0,19,T
1697468212.84019,259,164134,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.576000213623047,328069.53125,4689334.0,19,T
1697468212.9022148,260,164135,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.560999870300293,328069.5625,4689334.0,19,T
